id,name,description,price,category
fudietpill,Diet Pill,"Suppresses hunger for a time. 
-35% Hunger Drain, -20 Defense",50,medicine
fupilldrug,Cappa,"Extracted from Capriole flowers. A heavy class-A narcotic.
+20% Energy Regen, Heavily Intoxicated, -30 Defense, Insanity (220s)",100,medicine
fushroomspore,Ghost-Spore,"Ghost mushroom spores. Best when burned.
+30 EP, Heavily Intoxicated, Insanity (520s)",100,medicine
futeltikparasite,Teltik Vison Worm,"Parasites found on fletchweed. Converts saliva into hallucinogens.
+30 EP, Heavily Intoxicated, Insanity, (220s)",100,medicine
honorcoin,Honor Coin,When consumed it provides a defense boost.,10,food
myphisinjector,Myphis Mist Injector,"A mysterious drug.
Hammered, -50% Run, -30% Jump, +15% All Res, Extremely Caffeinated (220s)
+5 Madness",3500,medicine
novaglowjuice,Novaglow,"Your skin gives off light for a while when consuming this illicit substance. Makes you feel sloppy.
Cosmetic Effect (220s)",200,medicine
portaljuice,Portal Juice,"If near death, warps you elsewhere and gives (10m) +1-36 Madness",200,medicine
powderednarcotics,Bigraxian Hellpowder,"Absolutely illegal in 97 sectors. Awesome in all of them.
+30 EP, Extremely Caffeinated, -30 Defense, Insanity, Poisoned (220s)",500,medicine
shieldpatch,Shield Patch,"Repair 140% Shield HP, and gain +42% Defense Tech Efficiency (30s)",200,medicine
thesauce,The Sauce,"Protects you from damage via some sort of...weird mojo.
+30% Defense (2m)
+3 Madness",200,medicine
uberstim,Uber-Stim,"A VERY high dosage a performance enhancers.
+350% Run, +150% Jump, Feather Fall (24s)
+2 Madness",200,medicine
ultrastim,X-Stim,"+6 Defense (2m)
-30% Gravity (15s)
Repair 160% Shield HP (30s)
Heal 40% HP (1m)
+2 Madness",200,medicine
artifact1,Ancient Artifact,"A strange, unknowably ancient artifact.
Research in a microscope.",12600,artifact
artifact2,Ancient Artifact,"A strange, unknowably ancient artifact.
Research in a microscope.",12600,artifact
artifact3,Ancient Artifact,"A strange, unknowably ancient artifact.
Research in a microscope.",12600,artifact
artifact4,Ancient Artifact,"A strange, unknowably ancient artifact.
Research in a microscope.",12600,artifact
artifact5,Ancient Artifact,"A strange, unknowably ancient artifact.
Research in a microscope.",12600,artifact
antipsychotics,Anti-Psychotics,+25% Mental Protection (60s),255,medicine
bouncewrap,Bounce Wrap,Gives you tremendous bounce.,355,medicine
corvexputty,Corvex Putty,Coat yourself in no-stick putty to prevent slipping and sticking.,255,medicine
crunchychickevil,Crunchy Evil Chick,"Possessed by Richard Simmons. Unimaginably evil. And fit.
Insanity (1m)",4000,food
hermespill,Hermes Pill,+15% Run (30s),55,medicine
mutaviskbandage,Mutavisk Bandage,Heal 85 over 1s,255,medicine
wretchelpoultice,Wretchel Poultice,Insanity Immunity (3m),355,medicine
alien_trophy,Alien Broadcast Node,"Some form of broadcasting device.
Research in a microscope.",2000,artifact
alien_trophy_Khe,Modified Broadcast Node,"Some form of broadcasting device, 'acquired' by Khe and modified.",2000,artifact
ancient_tech,Ancient Remote,"A remote for some sort of device of the Ancients.
Research in a microscope.",2000,artifact
greenfinger_trophy,Greenfinger Medal,"Given to accomplished Greenfingers as a mark of honor.
Research in a microscope.",2000,artifact
luckycoin,Lucky Coin,"A rare, ancient lucky coin.
Research in a microscope.",2000,artifact
luckycoin_ghost,Ghost Coin,A slightly ethereal coin engraved with the image of a boatman. Research in a microscope.,9,artifact
luckycoin_khe,Gnawed Coin,"A rare, ancient lucky coin. Somehow, it has been gnawed and is no longer recognizable.",0,Tool
radien_trophy,X'i Relic,"A relic of importance to none but a X'i.
Research in a microscope.",2000,artifact
temple_trophy,Crystalline Trophy,"A valuable crystal trophy.
Research in a microscope.",2000,artifact
temple_trophy_khe,Broken Crystalline Trophy,A formerly valuable crystal trophy. Now it's just gnawed and broken.,0,Tool
deliciousmeat,Delicious Mystery Meat,"A wonderfully tasty looking morsel which you should *definitely* eat.
Bleeding (20s) Type: Cooked Meat",30,preparedFood
frostburntmeat,Frostburnt Alien Meat,"A Peglaci delicacy. An accident for everyone else.
Heal 10 (2s) Type: Cooked Meat... somehow.",25,preparedFood
honeyham,Honey Ham,"A haunch of honey roasted ham.
Heal 115 (90s) Type: Cooked Meat",75,preparedFood
humaneyeball,A Squishy Human Eye,Delicious and nutritious. Type: Raw Meat,30,preparedFood
meatchunk,Meat Chunk,"A large chunk of barely cooked alien meat. An Avikan favourite.
+20% HP (2m) Type: Cooked Meat",30,preparedFood
meatkibble,Meaty Kibble,"Bloody, raw chunks of meat. Great for carnivores. Type: Raw Meat",4,food
robosnax,Robo-Snax,Specially formulated Robo-Food. Type: Robot,4,food
severedear,Severed human ear,A delicious severed human ear. Type: Raw Meat,4,preparedFood
exitusblaster,Exitus Mech Arm,High-effect plasma cannon.,4800,mechPart
fudualcannon,Devastator Mech Arm,A brutally dangerous chaingun.,4800,mechPart
fuflamearm3,Flame Arm III,Burninate!,4800,mechPart
fugaussmecha,Gauss Mech Arm,Rip em to shreds!,4800,mechPart
fugrenadearm,Pulsar Grenade Arm,Supremely devastating.,14800,mechPart
fuheatcannon,Fusion Mech Arm,A truly brutal arm weapon. Phys/Elec Hybrid Damage,4800,mechPart
mecharmfuhuntergun0,Hunting Rifle Arm,A huge-scale hunting rifle.,1800,mechPart
mecharmfuhuntergun2,Laser II Mech Arm,A step up from its lesser cousin.,6800,mechPart
fuicearm3,Ice Arm III,Freezinate!,4800,mechPart
fumecharmenergyrifle,Lunari Mech Arm,Fires searing waves of Lunari energy.,5600,mechPart
mecharmirradium,Irradium Beam,Fires highly radioactive blasts of energy.,4800,mechPart
fumechchainsword,CROC Arm,Absolutely filets the opposition.,4800,mechPart
fumechdensinium,Densinium Blaster,Rip em to shreds!,4800,mechPart
fumechmining2,Mining Cannon III,Melt through worlds with ease.,4800,mechPart
fumechswordbreaker,Swordbreaker Arm,A lethal energy blade for your cutting pleasure.,4800,mechPart
mecharmmegacannon,Annihilator Cannon,Designed with absolute destruction in mind.,144800,mechPart
fumeltaarm,Melta Arm,Melts walls and flesh with microwaves.,1800,mechPart
mecharmspikefist3,Phase Ball Arm,Shoots phasing blasts.,9800,mechPart
mecharmspikefist4,Phase-Grav Arm,Shoots gravitic phasing blasts.,19800,mechPart
fuultracannon,Ultracannon Arm,Holy crap.,5600,mechPart
fu_dumecharm,DU-Rifle Mech Arm,High-yield radioactive armor piercing rounds.,4800,mechPart
mecharmbreachdefense,Breach Defense,Short-ranged drones ideal for mining defense.,8800,mechPart
mecharmdrill0,Iron Drill Arm,A mining drill that can serve as a weapon in a pinch.,100,mechPart
mecharmdrill4,Densinium Drill Arm,A superior mining drill that can serve as a weapon in a pinch.,6200,mechPart
mecharmflakcannon2,Flak Cannon II Arm,A slight upgrade to the basic model.,4200,mechPart
mecharmpointdefense3,Point Defense III,Densinium blasts shred foes within 12 feet.,8800,mechPart
mecharmpowerdrone2,Sniper Drone II,3 long-ranged sniper drones.,4800,mechPart
mecharmshielddrone0,Shield Mech Arm,Launches 1 drone which projects a defensive energy shield.,2600,mechPart
mecharmshielddrone1,Protector Mech Arm,Launches 2 drones which project a defensive energy shield.,3600,mechPart
mecharmshielddrone2,Ward Mech Arm,Launches 3 drones which project a defensive energy shield.,4600,mechPart
mecharmsinchaingun,Ripper Cannon,Higher velocity kinetic rifle.,6000,mechPart
sinclustermine,Cluster Mine II,Side effects may include burst eardrums.,6000,mechPart
mecharmsinfist,Fist Cannon,"Harder, better, faster, stronger!",6000,mechPart
mecharmsinrack,Mega Missile Rack,Fires a large swarm of guided mini missiles.,6000,mechPart
mecharmsinshotgun2,Mech Barrage Gun,A Major league upgrade.,3000,mechPart
mecharmsinsniper,Omega Laser,A mech arm that fires concentrated beams of cosmic power.,6000,mechPart
powerblaster,Shard Blaster Arm,Spews out numerous power shards.,4800,mechPart
mechbodybrute3,Brute III Mech Body,"Immune: Pressure, Extreme Heat/Cold/Radiation/Poison, Proto, Lava, L.Nitro",15200,mechPart
mechbodycatproto,Orb Mech Body,"Immune: Tropical/Desert Heat, Mild Cold/Poison",6400,mechPart
mechbodychinook,Chinook Mech Body,"Immune: Extreme Cold/Heat/Rads/Poison, Proto, L.Nitro
+20% Armor, -10% Fuel",9200,mechPart
mechbodydrakaet,Drakaet Mech Body,"Immune: Pressure, Extreme Cold, Severe Poison/Rads, Proto, L.Nitro
+20% Armor, -10% Fuel",9200,mechPart
mechbodyemissary,Emissary Mech Body,"Immune: Extreme Cold, Severe Heat/Poison/Rads, Proto",9200,mechPart
mechbodyexitus,Exitus Mech Body,"Immune: Extreme Cold, Severe Poison/Radiation/Heat, Proto, Pressure",9200,mechPart
mechbodyfuexplorer2,Explorer II Mech Body,"Immune: Acid, Extreme Heat/Poison, Severe Radiation/Cold",11200,mechPart
mechbodyfuobserver,Observer Mech Body,"Immune: Pressure, Extreme Heat/Cold/Rads/Pois, Acid, Proto, Lava, L.Nitro, Aether
-10% Armor, +15% Fuel",9600,mechPart
mechbodyfuorbus,Orbus Mech Body,"Immune: Pressure, Extreme Heat/Cold/Radiation/Poison, Proto, Lava, L.Nitro, Acid
+10% Armor, -10% Fuel",15200,mechPart
mechbodyheavy2,Falcon II Body,"Immune: Extreme Heat, Extreme Radiation, Severe Poison/Cold, Proto, Acid",11200,mechPart
mechbodymantizi,Il Ventuno Mech Body,"Immune: Pressure, Extreme Heat, Extreme Cold, Severe Radiation/Poison, Proto",9600,mechPart
mechbodypandorasboxpenguinproto,Shockhopper Mech Body,"Immune: Extreme Cold, Severe Rads/Poison/Heat, L.Nitro
+14% Armor, -10% Fuel",6400,mechPart
mechbodypandorasboxsheye,Pandora-mk2 Mech Body,"Immune: Pressure, Extreme Heat/Cold, Severe Rads/Poison",9600,mechPart
mechbodypandorasboxsheyeproto,Pandora-mk1 Mech Body,"A prototype mech body, designed for Sheye pilots.
-15% Armor, +20% Fuel",6400,mechPart
mechbodysinbody,Mining Chassis,"Immune: Acid, Extreme Rads/Heat, Severe Poison/Cold, Proto
+25% Armor, +25% Fuel",10000,mechPart
mechbodystomper,Stomper Mech Body,"Immune: Moderate Cold/Heat, Severe Poison/Radiation, Proto, Acid",9200,mechPart
mechbodytitan,Titan Mech Body,"Immune: Pressure, Deadly Poison/Heat/Cold/Rads, Proto, Acid, L.Nitro, Aether",9200,mechPart
mechboosterexitus,Exitus Mech Boosters,All-around great boosters.,4800,mechPart
mechboosterfuobserver,Observer Mech Boosters,Average speed. Fantastic control.,4800,mechPart
mechboostersimpleupgrade2,Improved Mech Boosters,"Mass-produced mech boosters, with external fuel tank attachments.",240,mechPart
mechboostersinhammer,Control Boosters,A set of boosters manufactured by SinCo.,9000,mechPart
mechchipcontrol,Acrobat Module,Increases mech maneuverability and jump power but lowers speed.,2000,mechChip
mechchipdefense,Bastion Module,"Reinforces mech defense, increasing total mass as a result.",0,mechChip
mechchipfeather,Featherweight Module,Decreases mech mass and defense.,9251,mechChip
mechchipfuel,Tank Module,Makes more space for fuel but decreases mech maximum health.,0,mechChip
mechchiphealth,Goliath Module,Increases mech health bonus effiency as well as raising total mass.,0,mechChip
mechchiplight,Shining Module,A bright crystal-made light for your mech. Drains energy. Can be toggled by the horn button.,0,mechChip
mechchipovercharge,Supercharger Module,"Drastically increases speed, but drastically reduces fuel efficiency.",2000,mechChip
mechchippower,Overclocker Module,Increases mech arms power raising fuel usage.,0,mechChip
mechchiprefueler,Economist Module,Improves mech fuel efficiency by 20%,4430,mechChip
mechchipspeed,Voyager Module,Increases mech speed but lowers maneuverability and jump height.,0,mechChip
mechaimassist,Mech Aim Actuator,Cancels out vehicle movement while firing. Toggle with [F].,0,mechChip
mechdefensefield5,Defense Field V,Increases Mech Armor.,0,mechChip
mechenergyfield5,Fuel Tank V,Increases Mech Fuel.,0,mechChip
mechhorndoot,Doot Horn,"You see, demons are temporary, but DOOT is eternal.",12500,mechChip
mechhornnootnoot,Offensive Mech Horn,Offensive and crass.,12500,mechChip
mechmasscancel4,Light Frame (100),Creates a field that cancels -all- mech Mass. Toggle with [F].,0,mechChip
mechlegsexitus,Exitus Mech Legs,"Perfectly cast, exceptionally balanced.",3200,mechPart
mechlegsfuexplorer2,Explorer II Mech Legs,Greater jump and movement speed.,3200,mechPart
mechlegsfuintrepid,Intrepid-X Mech Legs,Exceptional leg servos provide amazing jumping.,5480,mechPart
mechlegsfuobserver,Observer Mech Legs,"Heavy, yet swift and high jumping legs.",4480,mechPart
mechlegsheavy2,Falcon II Legs,Improved jump and speed.,3200,mechPart
mechlegsheavy3,Falcon III Legs,Exceptionally heavy.,5200,mechPart
mechlegssimpleupgrade2,Improved Mech Legs,Mass-produced mech legs that allow for basic mobility.,240,mechPart
mechlegssinlegs,Stabilized Legs,"These mech legs enable maximum mobility, awesome!",4000,mechPart
mechlegstitan,Titan Mech Legs,Light and swift exploration legs.,3200,mechPart
wagneridcard,Wagner's ID card,I guess that settles it. This...thing...was Wagner.,,quest
bluegravball,Precursor Anti-Grav,Precursor device that inverts gravity.,160,tool
funeontube,Neon Tubing,A decorative Neon Tube. Use a Material Mod Placer to place.,,block
killpod,Kill Pod by Kevin-Tek,For when you absolutely need to die immediately. 100% Guaranteed or your money back. Also available in Strawberry.,4000,tool
medkit2,Medical Kit II,"Heal 125 (10s)
Cures Burning, Cold, Electrified, Poisoned",160,medicine
medkit3,Medical Kit III,"Heals 150 (10s)
Cures Burning, Cold, Electrified, Poisoned",260,medicine
medkit4,Medical Kit IV,"Heal 200 (10s)
Cures Burning, Cold, Electrified, Poisoned",260,medicine
orangegravball,Precursor Hyper-Grav,Precursor device that amplifies gravity.,160,tool
perfectelygenericmedkit,Perfect Medical Kit,"Heal 250 (10s)
Cures Burning, Cold, Electrified, Poisoned",400,medicine
quantumball,Precursor Quantum Node,Precursor device that warps the flow of time.,160,tool
reactivegel,Reactive Gel I,"An indispensable item for a X'i.
Heal 50 (1s)",160,medicine
reactivegel2,Reactive Gel II,"An indispensable item for a X'i.
Heal 75 (1s)",160,medicine
reactivegel3,Reactive Gel III,"An indispensable item for a X'i.
Heal 100 (1s)",160,medicine
slimegem,Slime Gem,"Tempered slime, extremely hard.",0,craftingMaterial
slimegoo,Goo,"Gloppy, runny and rather gross looking slime goo.",0,craftingMaterial
slimespheretechidea,Slime Sphere Tech Idea,Written idea for adapting sphere tech for slimes. Bring it to Elliott,0,Slime Sphere Tech Idea
slimewalljumptechidea,Slime Wall Jump Tech Idea,Written idea for adapting jump tech for slimes. Bring it to Elliott,0,Slime Wall Jump Tech Idea
petfood1,Quasi-Sentient Being Chow,"For the ship pet in your life. Do Not Consume.
-5% HP, Poisoned (1m)",5,petfood
petfood2,Wartweed Kibble,"For the ship pet in your life. Do Not Consume.
-5% HP, Poisoned (1m)",5,petfood
petfood3,Mr. Chow's Troll Food,"Do Not Consume. Side effects include obsessive behavior and bad body odor.
-5% HP, Poisoned 1m)",5,petfood
petfood4,Soylent Periwinkle,"Energize your pet! Don't ask what it's made from. Do Not Consume.
-5% HP, Poisoned (1m)",5,petfood
aquapod,Aquapod Bulb,Swim Boost (Pod): 2m,5,food
avikanspices,Kadavan Spices,Strong spices from Kadavan.,50,cookingIngredient
beetlesproutflower,Beetle Sprout Flower,"Defense x1.3, +20% Shield Regen: 1m",10,food
biscorn,Biscorn,"+5 HP, +6 EP: 3m",5,food
blexsap,Blex Cactus Sap,+10% E. Regen & -5% E. Regen Block: 1m,5,food
bloodroot,Blood Root,+10% Physical & Knockback Res.: 2m,10,food
bluemelon,Blue Melon,"Water Walking, Immunity: Freeze & +25% Ice Res: 1m",5,food
bolbohn,Bolbohn,+10% Crit Chance: 1m,80,food
capriole,Capriole Flower,+50% Jump: 2m,5,food
